Date;Asset;Open;High;Low;Close; Volume ;Decision;OpenInterest
28/11/2007;ICFFUT;656,69;676,09;656,69;674,79; R$15.779.301,96 ;Buy;1699
27/11/2007;ICFFUT;658,41;658,63;651,08;657,55; R$36.758.949,82 ;Buy;3053
26/11/2007;ICFFUT;661;661,86;656,69;658,41; R$9.363.529,10 ;Neutral;3246
23/11/2007;ICFFUT;659,7;664,02;658,84;660,13; R$4.271.095,58 ;Neutral;3241
22/11/2007;ICFFUT;660,78;661,86;659,7;661; R$4.241.398,08 ;Neutral;3347
21/11/2007;ICFFUT;664,88;671,78;660,78;664,02; R$3.699.712,73 ;Neutral;3613
19/11/2007;ICFFUT;679,54;679,54;664,02;665,74; R$12.949.857,97 ;Neutral;4350
16/11/2007;ICFFUT;679,11;684,28;676,95;679,54; R$59.692.973,25 ;Neutral;6280
14/11/2007;ICFFUT;672,64;680,83;672,64;680,4; R$18.253.369,26 ;Neutral;6236
13/11/2007;ICFFUT;661,86;676,95;661,86;673,5; R$17.800.835,79 ;Neutral;6325
12/11/2007;ICFFUT;661,43;663,58;651,08;663,58; R$50.927.953,93 ;Neutral;7197
09/11/2007;ICFFUT;668,33;668,33;664,02;664,88; R$8.924.307,79 ;Neutral;7238
08/11/2007;ICFFUT;662,72;667,46;660,57;667,46; R$6.341.298,07 ;Neutral;7231
07/11/2007;ICFFUT;662,29;666,17;659,7;662,72; R$9.304.253,85 ;Neutral;7187
06/11/2007;ICFFUT;656,69;663,15;652,8;662,72; R$9.540.653,81 ;Neutral;7210
05/11/2007;ICFFUT;661,64;661,86;649,79;655,39; R$8.661.794,09 ;Neutral;7292
01/11/2007;ICFFUT;657,98;666,17;657,98;662,72; R$6.952.504,14 ;Neutral;7401
31/10/2007;ICFFUT;659,7;661,43;655,39;658,41; R$16.411.196,12 ;Neutral;7620
30/10/2007;ICFFUT;660,78;665,31;652,16;657,55; R$14.430.709,41 ;Neutral;7819
29/10/2007;ICFFUT;657,55;663,15;655,39;663,15; R$11.313.090,83 ;Neutral;7969
26/10/2007;ICFFUT;652,37;660,13;651,08;659,7; R$20.623.879,99 ;Neutral;8172
25/10/2007;ICFFUT;659,7;661,86;651,08;653,67; R$20.661.923,49 ;Neutral;8397
24/10/2007;ICFFUT;661,86;664,02;657,55;659,7; R$11.970.470,26 ;Neutral;8455
23/10/2007;ICFFUT;656,25;661,43;651,08;661,43; R$14.693.231,64 ;Neutral;8313
22/10/2007;ICFFUT;659,7;660,57;646,77;657,55; R$26.796.823,29 ;Neutral;8649
19/10/2007;ICFFUT;661,86;666,17;655,82;660,78; R$14.112.522,78 ;Neutral;8720
18/10/2007;ICFFUT;679,97;679,97;652,8;659,7; R$39.142.893,88 ;Sell;8749
17/10/2007;ICFFUT;676,95;683,42;676,95;680,83; R$24.021.315,36 ;Sell;8675
16/10/2007;ICFFUT;692,04;692,9;672,64;675,66; R$58.550.327,23 ;Sell;9116
15/10/2007;ICFFUT;726,54;727,4;687,73;692,04; R$49.699.162,31 ;Sell;9170
11/10/2007;ICFFUT;704,98;730,85;704,55;726,54; R$47.175.952,13 ;Sell;8978
10/10/2007;ICFFUT;702,82;714,03;701,53;704,11; R$39.747.061,44 ;Buy;9089
09/10/2007;ICFFUT;722,22;722,22;700,67;703,25; R$30.973.438,25 ;Buy;9331
08/10/2007;ICFFUT;721,79;731,71;719,64;722,22; R$36.318.622,22 ;Buy;9354
05/10/2007;ICFFUT;709,72;721,36;706,27;720,93; R$32.950.506,49 ;Buy;9549
04/10/2007;ICFFUT;713,6;720,5;704,98;711,44; R$29.238.151,25 ;Buy;9634
03/10/2007;ICFFUT;706,27;720,07;704,55;711,01; R$31.873.237,96 ;Buy;9657
02/10/2007;ICFFUT;711,44;712,74;705,84;706,7; R$28.091.671,28 ;Buy;9648
01/10/2007;ICFFUT;675,87;711,01;672,64;711,01; R$41.710.261,52 ;Buy;9638
28/09/2007;ICFFUT;683,42;683,42;674,79;677,38; R$20.191.042,44 ;Buy;9512
27/09/2007;ICFFUT;675,23;686,44;674,79;679,54; R$18.767.820,50 ;Neutral;9510
26/09/2007;ICFFUT;694,2;694,2;674,79;675,66; R$38.311.945,10 ;Neutral;9724
25/09/2007;ICFFUT;694,2;709,29;691,61;698,51; R$45.416.334,81 ;Neutral;9904
24/09/2007;ICFFUT;681,26;700,67;678,24;695,49; R$43.743.420,76 ;Neutral;10360
21/09/2007;ICFFUT;697,22;697,22;679,11;682,12; R$55.445.049,34 ;Neutral;10775
20/09/2007;ICFFUT;692,9;706,49;681,26;697,22; R$76.879.562,43 ;Neutral;11170
13/09/2007;ICFFUT;692,9;692,9;692,9;692,9; R$538.225,20 ;Neutral;186
12/09/2007;ICFFUT;697,82;698,8;697,82;698,8; R$163.954,98 ;Neutral;199
11/09/2007;ICFFUT;693,89;693,89;693,89;693,89; R$165.102,33 ;Neutral;210
10/09/2007;ICFFUT;692,9;692,9;692,9;692,9; R$521.976,36 ;Neutral;215
05/09/2007;ICFFUT;682,09;683,08;676,2;676,2; R$4.150.044,60 ;Neutral;681
04/09/2007;ICFFUT;688,97;690,45;685,29;685,53; R$10.098.641,19 ;Neutral;1554
03/09/2007;ICFFUT;680,62;680,62;677,92;677,92; R$7.202.583,93 ;Neutral;1677
31/08/2007;ICFFUT;686,52;687,01;677,18;680,62; R$23.911.011,11 ;Neutral;2774
30/08/2007;ICFFUT;684,06;687,01;683,08;687,01; R$13.328.290,86 ;Sell;2630
29/08/2007;ICFFUT;689,46;690,45;681,6;684,55; R$21.484.922,95 ;Sell;3307
28/08/2007;ICFFUT;691,68;694,87;685,04;690,45; R$11.679.253,30 ;Sell;3674
27/08/2007;ICFFUT;699,29;699,54;689,96;690,94; R$9.883.037,21 ;Sell;3807
24/08/2007;ICFFUT;703,72;708,63;697,82;699,29; R$16.290.560,60 ;Sell;4181
23/08/2007;ICFFUT;699,54;705,68;699,54;703,72; R$15.818.723,44 ;Sell;4429
22/08/2007;ICFFUT;696,84;703,72;695,36;698,8; R$19.075.406,52 ;Sell;4973
21/08/2007;ICFFUT;701,75;702,73;696,84;696,84; R$21.262.288,45 ;Sell;5596
20/08/2007;ICFFUT;705,19;708,63;698,8;700,28; R$41.237.852,91 ;Sell;6132
17/08/2007;ICFFUT;687,99;707,65;687,99;707,16; R$14.847.435,44 ;Sell;6430
16/08/2007;ICFFUT;720,92;723,37;684,06;687,99; R$29.000.553,79 ;Sell;6908
15/08/2007;ICFFUT;727,3;728,29;717,48;723,86; R$13.461.896,43 ;Sell;6927
14/08/2007;ICFFUT;734,68;743,03;724,85;728,04; R$24.854.882,88 ;Sell;7440
13/08/2007;ICFFUT;734,68;740,57;729,76;735,66; R$26.249.064,72 ;Buy;8021
10/08/2007;ICFFUT;723,37;735,17;712,56;734,68; R$56.882.803,72 ;Buy;8759
09/08/2007;ICFFUT;722,39;727,3;717,48;724,85; R$48.211.014,14 ;Buy;9108
08/08/2007;ICFFUT;712,56;724,85;709,61;721,41; R$37.971.910,04 ;Buy;9297
07/08/2007;ICFFUT;718,46;721,9;711,58;712,07; R$22.515.536,72 ;Buy;9413
06/08/2007;ICFFUT;712,56;723,86;705,19;717,48; R$36.133.185,55 ;Buy;9738
03/08/2007;ICFFUT;705,19;715,02;704,7;714,04; R$43.268.800,45 ;Buy;10281
02/08/2007;ICFFUT;687,5;705,19;687,5;705,19; R$68.733.895,52 ;Buy;11250
01/08/2007;ICFFUT;689,46;690,45;683,08;686,52; R$25.525.903,06 ;Buy;11444
31/07/2007;ICFFUT;683,57;689,46;683,57;689,46; R$19.436.174,99 ;Buy;11454
30/07/2007;ICFFUT;683,08;685,53;679,14;683,08; R$24.556.264,06 ;Buy;11684
27/07/2007;ICFFUT;678,16;686,52;677,18;683,08; R$29.003.707,33 ;Buy;11775
26/07/2007;ICFFUT;686,52;691,43;676,2;679,14; R$36.969.872,38 ;Buy;11987
25/07/2007;ICFFUT;687,99;692,9;685,53;686,52; R$50.220.957,32 ;Buy;12993
24/07/2007;ICFFUT;671,77;691,92;668,33;689,46; R$52.820.753,04 ;Buy;12930
23/07/2007;ICFFUT;679,14;685,04;670,79;672,76; R$18.878.048,42 ;Buy;13060
11/07/2007;ICFFUT;679,64;679,64;679,64;679,64; R$49.054,60 ;Neutral;64
04/07/2007;ICFFUT;677,01;677,01;677,01;677,01; R$666.332,73 ;Neutral;285
03/07/2007;ICFFUT;679,64;679,64;679,64;679,64; R$2.355.313,62 ;Neutral;345
29/06/2007;ICFFUT;675,44;675,44;675,44;675,44; R$6.393.545,73 ;Neutral;383
28/06/2007;ICFFUT;677,01;679,11;671,24;679,11; R$648.901,26 ;Neutral;393
25/06/2007;ICFFUT;684,88;684,88;684,88;684,88; R$581.780,74 ;Sell;393
22/06/2007;ICFFUT;700,1;700,1;700,1;700,1; R$51.140,22 ;Sell;395
21/06/2007;ICFFUT;711,12;711,12;711,12;711,12; R$104.540,96 ;Sell;399
20/06/2007;ICFFUT;700,63;700,63;700,63;700,63; R$177.807,31 ;Sell;406
19/06/2007;ICFFUT;709,55;709,55;698;698; R$1.284.486,94 ;Sell;454
18/06/2007;ICFFUT;707,98;707,98;707,98;707,98; R$128.492,25 ;Sell;459
15/06/2007;ICFFUT;712,7;716,9;712,7;716,9; R$788.544,36 ;Sell;451
14/06/2007;ICFFUT;711,12;711,12;711,12;711,12; R$263.276,50 ;Sell;451
12/06/2007;ICFFUT;716,37;716,37;711,12;713,75; R$2.559.678,66 ;Sell;508
11/06/2007;ICFFUT;716,37;724,25;713,75;713,75; R$7.718.889,75 ;Sell;0
06/06/2007;ICFFUT;724,25;724,25;724,25;724,25; R$107.198,40 ;Sell;0
05/06/2007;ICFFUT;724,25;724,25;724,25;724,25; R$159.447,96 ;Buy;0
04/06/2007;ICFFUT;719;724,25;719;724,25; R$891.712,19 ;Buy;0
01/06/2007;ICFFUT;714,8;724,25;714,8;724,25; R$3.029.488,37 ;Buy;0
31/05/2007;ICFFUT;690,13;697,22;690,13;697,22; R$2.441.385,30 ;Buy;0
30/05/2007;ICFFUT;690,13;690,13;690,13;690,13; R$308.230,74 ;Buy;0
29/05/2007;ICFFUT;698,53;698,53;691,18;691,18; R$1.954.790,54 ;Buy;0
25/05/2007;ICFFUT;711,12;711,39;703,25;703,25; R$529.808,32 ;Buy;0
24/05/2007;ICFFUT;705,88;713,75;705,88;711,12; R$8.549.892,28 ;Buy;0
23/05/2007;ICFFUT;699,05;705,35;699,05;705,35; R$1.480.936,66 ;Buy;0
11/05/2007;ICFFUT;699,05;699,05;699,05;699,05; R$24.367,51 ;Buy;0
10/05/2007;ICFFUT;701,95;701,95;701,95;701,95; R$244.432,10 ;Buy;0
07/05/2007;ICFFUT;704,86;704,86;696,15;697,31; R$2.468.774,08 ;Buy;0
04/05/2007;ICFFUT;707,76;708,34;707,76;708,34; R$667.703,68 ;Buy;0
03/05/2007;ICFFUT;691,8;691,8;691,8;691,8; R$651.419,82 ;Buy;0
02/05/2007;ICFFUT;704,57;705,15;691,8;691,8; R$10.257.189,02 ;Buy;0
30/04/2007;ICFFUT;712,98;720,52;704,86;705,73; R$14.741.320,19 ;Sell;0
27/04/2007;ICFFUT;711,53;717,62;708,92;712,98; R$25.930.420,51 ;Sell;0
26/04/2007;ICFFUT;713,56;713,56;709,21;711,82; R$20.336.846,90 ;Sell;0
25/04/2007;ICFFUT;717,91;720,52;713,85;713,85; R$25.000.857,40 ;Sell;0
24/04/2007;ICFFUT;731,54;735,6;716,46;716,46; R$20.669.728,92 ;Sell;0
23/04/2007;ICFFUT;747,2;747,2;734,44;735,02; R$9.433.077,49 ;Sell;0
20/04/2007;ICFFUT;750,69;754,17;741,98;747,2; R$19.457.830,68 ;Sell;0
19/04/2007;ICFFUT;753,01;755,33;748,94;750,11; R$30.581.227,14 ;Sell;0
18/04/2007;ICFFUT;755,33;762,87;751,85;753,3; R$34.909.867,86 ;Sell;0
17/04/2007;ICFFUT;753,01;757,65;748,36;754,17; R$25.027.261,53 ;Sell;0
16/04/2007;ICFFUT;775,05;775,63;748,36;749,53; R$34.205.301,28 ;Sell;0
13/04/2007;ICFFUT;781,43;787,23;773,31;775,63; R$47.615.145,52 ;Sell;0
12/04/2007;ICFFUT;757,65;782,59;757,65;782,01; R$67.561.715,53 ;Sell;0
11/04/2007;ICFFUT;756,49;758,23;755,33;757,07; R$18.341.303,65 ;Sell;0
10/04/2007;ICFFUT;755,91;759,97;753,59;754,17; R$11.439.915,86 ;Sell;0
09/04/2007;ICFFUT;767,53;771,02;758,23;756,49; R$14.341.399,61 ;Sell;0
05/04/2007;ICFFUT;766,37;773,35;764,05;768,12; R$34.276.893,50 ;Sell;0
04/04/2007;ICFFUT;767,53;772,77;764,05;765,79; R$41.833.897,14 ;Sell;0
03/04/2007;ICFFUT;753;771,02;751,83;766,95; R$36.124.357,92 ;Sell;0
02/04/2007;ICFFUT;757,07;765,79;752,42;752,42; R$36.074.302,89 ;Sell;0
30/03/2007;ICFFUT;758,81;761,72;751,83;757,07; R$38.214.996,38 ;Sell;0
29/03/2007;ICFFUT;780,91;782,65;758,81;762,88; R$23.494.476,86 ;Sell;0
28/03/2007;ICFFUT;779,16;784,98;779,16;781,49; R$17.607.908,51 ;Sell;0
27/03/2007;ICFFUT;793,12;794,86;780,33;780,33; R$25.989.958,52 ;Sell;0
26/03/2007;ICFFUT;789,05;796,61;784,98;794,86; R$35.178.575,95 ;Sell;0
23/03/2007;ICFFUT;776,26;790,79;776,26;788,47; R$55.648.890,31 ;Sell;0
22/03/2007;ICFFUT;776,26;778;769,86;774,51; R$27.334.755,97 ;Sell;0
07/03/2007;ICFFUT;771,97;778;771,97;778; R$135.943,50 ;Sell;0
05/03/2007;ICFFUT;790,06;790,06;781,02;781,02; R$527.441,44 ;Sell;0
02/03/2007;ICFFUT;803,63;803,63;791,57;791,57; R$1.011.976,71 ;Sell;0
01/03/2007;ICFFUT;817,2;820,82;796,09;803,93; R$10.929.744,92 ;Sell;0
28/02/2007;ICFFUT;823,54;827,46;817,2;818,11; R$12.580.798,01 ;Sell;0
27/02/2007;ICFFUT;833,49;833,49;824,14;824,14; R$36.521.796,75 ;Sell;0
26/02/2007;ICFFUT;839,52;843,74;832,88;833,49; R$25.133.583,61 ;Sell;0
23/02/2007;ICFFUT;850,37;850,98;843,44;843,44; R$24.938.144,78 ;Sell;0
22/02/2007;ICFFUT;823,23;847,36;823,23;846,15; R$44.607.425,61 ;Sell;0
21/02/2007;ICFFUT;811,17;823,23;802,12;823,23; R$25.032.466,01 ;Sell;0
16/02/2007;ICFFUT;827,46;827,46;811,77;811,77; R$35.689.715,74 ;Sell;0
15/02/2007;ICFFUT;820,22;829,87;820,22;827,46; R$23.897.543,31 ;Sell;0
14/02/2007;ICFFUT;818,41;825,65;816;820,82; R$39.983.444,59 ;Sell;0
13/02/2007;ICFFUT;819,01;820,82;811,77;819,01; R$48.381.924,97 ;Sell;0
12/02/2007;ICFFUT;830,47;830,47;818,41;818,71; R$52.253.529,32 ;Sell;0
09/02/2007;ICFFUT;835,3;838,61;828,06;829,26; R$45.869.826,04 ;Sell;0
08/02/2007;ICFFUT;844,34;844,34;835,9;836,5; R$35.540.257,94 ;Sell;0
07/02/2007;ICFFUT;844,34;851,58;841,63;844,95; R$34.782.079,31 ;Sell;0
06/02/2007;ICFFUT;844,34;847,96;842,53;844,34; R$41.886.929,51 ;Sell;0
05/02/2007;ICFFUT;853,99;856,4;841,33;844,95; R$29.397.021,88 ;Sell;0
02/02/2007;ICFFUT;860,02;862,44;852,79;853,99; R$32.565.768,10 ;Sell;0
01/02/2007;ICFFUT;846,15;860,02;846,15;860,02; R$45.131.179,83 ;Sell;0
31/01/2007;ICFFUT;840,42;855,8;840,12;847,36; R$36.001.105,40 ;Sell;0
30/01/2007;ICFFUT;839,52;844,95;836,5;841,33; R$45.533.083,81 ;Sell;0
29/01/2007;ICFFUT;841,33;850,37;838,91;840,12; R$33.447.508,88 ;Sell;0
26/01/2007;ICFFUT;844,95;845,55;835,9;840,12; R$21.118.873,41 ;Sell;0
24/01/2007;ICFFUT;838,31;848,56;835,3;844,95; R$57.740.083,88 ;Sell;0
23/01/2007;ICFFUT;848,56;850,37;833,49;839,52; R$66.493.203,18 ;Sell;0
22/01/2007;ICFFUT;863,04;863,04;847,36;849,17; R$75.944.593,17 ;Sell;0
19/01/2007;ICFFUT;863,04;871,48;859,42;863,64; R$34.303.300,60 ;Sell;0
18/01/2007;ICFFUT;881,73;881,73;863,64;863,64; R$38.672.226,42 ;Sell;0
17/01/2007;ICFFUT;882,34;884,75;869,66;881,73; R$38.186.734,08 ;Sell;0
16/01/2007;ICFFUT;870,86;884,15;870,86;881,73; R$28.805.919,20 ;Sell;0
15/01/2007;ICFFUT;869,66;876,3;868,45;869,66; R$3.217.745,64 ;Sell;0
12/01/2007;ICFFUT;871,47;872,68;863,62;870,56; R$20.812.897,73 ;Sell;0
11/01/2007;ICFFUT;875,09;886,57;869,66;871,47; R$45.989.271,03 ;Sell;0
10/01/2007;ICFFUT;859,99;875,7;850,33;875,7; R$62.785.693,79 ;Sell;0
09/01/2007;ICFFUT;870,26;873,28;855,16;859,99; R$86.511.368,97 ;Sell;0
08/01/2007;ICFFUT;874,49;878,71;865,43;869,66; R$45.035.511,82 ;Sell;0
05/01/2007;ICFFUT;908,91;908,91;869,66;873,28; R$89.294.318,64 ;Sell;0
04/01/2007;ICFFUT;898,64;911,33;894,42;910,12; R$49.298.606,94 ;Sell;0
03/01/2007;ICFFUT;928,24;930,05;895,02;898,64; R$106.980.720,78 ;Sell;0
02/01/2007;ICFFUT;917,97;928,24;917,97;928,24; R$4.349.326,80 ;Sell;0
28/12/2006;ICFFUT;932,46;942,13;911,93;917,97; R$35.259.460,12 ;Sell;0
27/12/2006;ICFFUT;927,03;936,99;924,01;933,07; R$49.764.412,56 ;Sell;0
26/12/2006;ICFFUT;910,12;930,05;907,7;926,12; R$41.955.102,31 ;Buy;0
22/12/2006;ICFFUT;913,74;916,76;905,89;910,72; R$16.599.468,67 ;Buy;0
21/12/2006;ICFFUT;922,8;924,01;905,29;914,04; R$74.176.868,88 ;Buy;0
20/12/2006;ICFFUT;895,93;922,2;894,42;920,99; R$72.677.657,17 ;Buy;0
18/12/2006;ICFFUT;905,49;905,49;888,17;896,83; R$1.117.795,84 ;Buy;0
15/12/2006;ICFFUT;906,11;906,11;905,49;905,49; R$659.174,69 ;Buy;0
13/12/2006;ICFFUT;911,06;911,06;909,2;909,2; R$948.706,74 ;Buy;0
12/12/2006;ICFFUT;909,2;915,39;909,2;912,3; R$441.497,00 ;Buy;0
11/12/2006;ICFFUT;896,83;909,2;896,83;904,25; R$781.734,09 ;Buy;0
08/12/2006;ICFFUT;896,83;896,83;896,83;896,83; R$870.220,40 ;Buy;0
07/12/2006;ICFFUT;893,74;893,74;893,74;893,74; R$1.177.599,86 ;Buy;0
06/12/2006;ICFFUT;906,11;906,11;895,6;895,6; R$2.891.544,52 ;Buy;0
05/12/2006;ICFFUT;891,27;909,2;881,37;906,11; R$5.169.530,85 ;Buy;0
04/12/2006;ICFFUT;899,93;899,93;890,65;892,5; R$14.452.879,48 ;Buy;0
01/12/2006;ICFFUT;876,42;909,2;874,57;909,2; R$6.484.682,94 ;Buy;0
30/11/2006;ICFFUT;856,63;878,28;854,16;877,04; R$38.454.181,44 ;Buy;0
29/11/2006;ICFFUT;875,8;880,75;856,63;857,25; R$28.700.130,21 ;Buy;0
28/11/2006;ICFFUT;865,29;878,28;864,67;878,28; R$40.012.306,06 ;Buy;0
27/11/2006;ICFFUT;853,54;865,91;853,54;864,05; R$24.885.806,38 ;Buy;0
24/11/2006;ICFFUT;847,97;853,54;847,35;853,54; R$11.672.256,72 ;Buy;0
23/11/2006;ICFFUT;854,77;855,39;845,5;847,35; R$3.899.001,66 ;Buy;0
22/11/2006;ICFFUT;856,63;859,72;856,01;857,25; R$33.527.725,60 ;Buy;0
21/11/2006;ICFFUT;859,72;864,05;852,92;859,1; R$23.741.776,83 ;Buy;0
17/11/2006;ICFFUT;854,77;854,77;835,6;846,12; R$31.711.440,99 ;Buy;0
16/11/2006;ICFFUT;856,63;887,55;856,63;857,25; R$18.655.427,82 ;Buy;0
14/11/2006;ICFFUT;849,21;858,49;841,17;858,49; R$19.773.573,53 ;Buy;0
13/11/2006;ICFFUT;844,26;854,77;841,17;846,73; R$48.674.800,20 ;Buy;0
10/11/2006;ICFFUT;864,67;869;844,26;844,26; R$37.835.141,17 ;Buy;0
09/11/2006;ICFFUT;850,44;873,33;847,35;866,53; R$95.967.045,09 ;Buy;0
08/11/2006;ICFFUT;825,09;852,3;818,28;850,44; R$70.846.362,54 ;Buy;0
07/11/2006;ICFFUT;830,03;836,22;824,47;825,09; R$45.846.509,62 ;Buy;0
06/11/2006;ICFFUT;820,14;830,03;819,52;830,03; R$46.437.457,71 ;Buy;0
03/11/2006;ICFFUT;796,63;825,7;796,02;821,99; R$36.912.439,43 ;Buy;0
01/11/2006;ICFFUT;792,61;810,24;789,21;796,63; R$110.539.090,90 ;Buy;0
31/10/2006;ICFFUT;789,21;798,49;785,5;792,61; R$38.432.512,54 ;Buy;0
30/10/2006;ICFFUT;792,31;805,91;785,5;789,83; R$70.468.156,33 ;Buy;0
27/10/2006;ICFFUT;787,98;792,31;779,32;792,31; R$36.604.541,43 ;Buy;0
26/10/2006;ICFFUT;782,1;789,83;779,94;787,98; R$40.521.003,39 ;Buy;0
25/10/2006;ICFFUT;784,88;788,59;778,08;782,1; R$26.576.906,08 ;Buy;0
24/10/2006;ICFFUT;782,41;791,07;777,46;783,03; R$70.825.113,48 ;Buy;0
23/10/2006;ICFFUT;744,06;780,86;742,21;778,08; R$77.846.284,62 ;Buy;0
20/10/2006;ICFFUT;745,61;749,01;742,21;745,61; R$17.187.612,63 ;Buy;0
19/10/2006;ICFFUT;748,39;749,63;740,97;745,3; R$21.332.267,54 ;Buy;0
18/10/2006;ICFFUT;750,87;755,81;748,39;749,01; R$26.998.861,89 ;Buy;0
17/10/2006;ICFFUT;749,01;752,1;744,06;750,87; R$44.079.842,60 ;Buy;0
16/10/2006;ICFFUT;760,76;760,76;742,21;746,54; R$35.567.981,08 ;Buy;0
13/10/2006;ICFFUT;754,58;768,18;754,27;758,91; R$21.112.095,85 ;Buy;0
11/10/2006;ICFFUT;757,67;760,76;749,63;753,34; R$17.514.071,94 ;Buy;0
10/10/2006;ICFFUT;756,43;757,05;748,39;754,58; R$42.037.830,32 ;Buy;0
09/10/2006;ICFFUT;762;765,71;754,58;755,19; R$16.536.181,58 ;Buy;0
06/10/2006;ICFFUT;764,47;764,47;757,67;763,24; R$19.216.631,55 ;Buy;0
05/10/2006;ICFFUT;766,95;777,46;761,38;764,16; R$29.823.903,96 ;Buy;0
04/10/2006;ICFFUT;763,85;766,33;759,52;766,33; R$8.399.969,11 ;Buy;0
03/10/2006;ICFFUT;758,29;765,09;752,72;765,09; R$31.456.430,74 ;Buy;0
02/10/2006;ICFFUT;783,65;786,12;758,29;758,6; R$44.956.418,05 ;Buy;0
29/09/2006;ICFFUT;784,88;791,69;781,79;783,65; R$32.091.416,21 ;Buy;0
28/09/2006;ICFFUT;781,17;786,12;777,46;784,57; R$18.291.016,02 ;Buy;0
27/09/2006;ICFFUT;774,99;785,19;774,99;780,86; R$38.845.350,40 ;Buy;0
26/09/2006;ICFFUT;776,84;789,83;776,84;776,84; R$47.236.554,30 ;Buy;0
25/09/2006;ICFFUT;761,69;783,65;748,39;776,84; R$59.963.332,32 ;Buy;0
22/09/2006;ICFFUT;755,19;762;751,48;761,69; R$46.795.240,03 ;Buy;0
21/09/2006;ICFFUT;743,44;756,43;739,11;755,19; R$35.434.572,11 ;Buy;0
20/09/2006;ICFFUT;763,82;763,82;743,44;743,44; R$325.137,60 ;Buy;0
19/09/2006;ICFFUT;753,96;753,96;753,96;753,96; R$1.130.795,18 ;Sell;0
18/09/2006;ICFFUT;749,36;749,36;749,36;749,36; R$24.522,54 ;Sell;0
15/09/2006;ICFFUT;755,93;755,93;748,04;748,04; R$1.179.810,42 ;Sell;0
13/09/2006;ICFFUT;767,11;772,37;767,11;772,37; R$50.842,47 ;Sell;0
12/09/2006;ICFFUT;769,08;769,08;758,23;763,16; R$2.975.925,37 ;Sell;0
11/09/2006;ICFFUT;775,65;775,65;775,65;775,65; R$50.947,68 ;Sell;0
08/09/2006;ICFFUT;820,35;820,35;788,8;789,46; R$1.143.572,78 ;Sell;0
06/09/2006;ICFFUT;818,38;824,95;815,09;821,67; R$584.966,76 ;Sell;0
05/09/2006;ICFFUT;818,38;819,69;815,75;818,38; R$2.244.659,36 ;Sell;0
04/09/2006;ICFFUT;792,74;795,7;792,74;795,37; R$1.756.553,20 ;Sell;0
01/09/2006;ICFFUT;792,74;795,37;786,17;789,46; R$10.194.620,34 ;Sell;0
31/08/2006;ICFFUT;801,95;805,23;788,8;794,06; R$16.804.882,50 ;Sell;0
30/08/2006;ICFFUT;812,46;813,78;805,23;805,23; R$11.599.114,56 ;Sell;0
29/08/2006;ICFFUT;813,12;817,06;798;814,11; R$11.986.345,30 ;Sell;0
28/08/2006;ICFFUT;825,61;825,61;804,58;811,81; R$24.895.227,21 ;Sell;0
25/08/2006;ICFFUT;837,44;838,1;824,95;825,61; R$13.768.913,42 ;Sell;0
24/08/2006;ICFFUT;830,21;838,1;820,35;834,81; R$20.774.501,07 ;Sell;0
23/08/2006;ICFFUT;844,02;847,96;829,55;829,55; R$17.234.509,65 ;Sell;0
22/08/2006;ICFFUT;834,81;845,99;824,3;844,02; R$14.509.805,20 ;Sell;0
21/08/2006;ICFFUT;811,15;834,81;805,23;834,81; R$17.336.047,64 ;Sell;0
18/08/2006;ICFFUT;806,55;811,15;797,34;811,15; R$7.396.308,15 ;Sell;0
17/08/2006;ICFFUT;809,83;821,67;805,23;806,55; R$8.636.663,44 ;Sell;0
16/08/2006;ICFFUT;805,89;828,24;805,23;811,15; R$22.663.209,74 ;Sell;0
15/08/2006;ICFFUT;788,8;805,23;787,48;803,26; R$11.628.346,03 ;Sell;0
14/08/2006;ICFFUT;812,46;812,46;784,2;791,43; R$22.912.812,19 ;Sell;0
11/08/2006;ICFFUT;818,38;819,04;801,95;811,15; R$16.689.122,07 ;Sell;0
10/08/2006;ICFFUT;829,55;829,55;813,78;819,04; R$18.755.651,99 ;Sell;0
09/08/2006;ICFFUT;831,53;841,39;828,9;830,21; R$24.337.177,53 ;Sell;0
08/08/2006;ICFFUT;828,24;830,21;811,81;829,55; R$15.265.700,70 ;Buy;0
07/08/2006;ICFFUT;807,86;829,55;807,86;824,62; R$18.288.282,22 ;Buy;0
04/08/2006;ICFFUT;805,23;842,04;799,97;807,86; R$46.697.272,62 ;Buy;0
03/08/2006;ICFFUT;790,77;828,24;785,51;805,89; R$66.514.258,27 ;Buy;0
02/08/2006;ICFFUT;756,59;796,69;754,62;790,77; R$47.572.597,62 ;Buy;0
01/08/2006;ICFFUT;762,51;762,51;749,36;755,93; R$16.142.840,30 ;Buy;0
31/07/2006;ICFFUT;762,51;773,02;761,85;762,51; R$16.481.127,26 ;Buy;0
28/07/2006;ICFFUT;744,1;765,14;744,1;764,48; R$31.216.362,09 ;Buy;0
27/07/2006;ICFFUT;734,24;746,07;732,27;744,43; R$17.532.328,74 ;Buy;0
26/07/2006;ICFFUT;733,58;739,5;729,64;734,9; R$18.751.214,69 ;Buy;0
25/07/2006;ICFFUT;727,01;734,9;726,35;732,93; R$67.282.422,71 ;Buy;0
24/07/2006;ICFFUT;737,53;741,47;724,38;726,35; R$17.572.252,25 ;Buy;0
21/07/2006;ICFFUT;736,54;738,18;723,72;738,18; R$27.316.759,24 ;Buy;0
